Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Parts_Per_Hour
215.29,141.84,30.166,19.692,242.47,26.22,10.25,101.1,99.35,30
202.6,91.23,35.827,16.318,354.6,18.64,4.28,40.0,183.71,27
198.07,103.77,20.183,14.737,397.13,19.05,4.93,118.4,171.17,55
212.48,103.47,40.579,12.404,289.34,18.9,10.58,46.8,138.44,30
189.33,82.94,19.201,8.533,338.03,18.47,8.54,32.3,30.59,72
244.94,121.88,27.024,12.43,104.35,24.59,1.2,107.4,99.41,87
240.74,139.84,17.258,13.987,364.11,23.88,10.38,68.5,172.88,79
229.53,106.71,31.356,10.538,386.21,24.63,9.68,86.9,121.78,40
187.43,131.8,35.092,10.078,272.55,23.06,2.1,49.6,109.1,45
234.31,123.94,43.237,14.101,326.14,26.18,11.47,106.5,191.04,26
236.56,106.3,37.18,15.031,253.82,23.47,8.31,110.2,3.31,32
233.74,89.87,31.233,10.879,185.86,27.19,3.87,53.0,2.41,56
187.98,129.65,42.979,15.049,355.67,22.86,8.83,29.6,178.56,23
225.07,139.82,29.353,18.804,279.05,25.91,9.34,78.1,7.71,39
238.4,128.01,31.836,13.678,273.81,22.07,13.88,114.6,66.51,48
220.41,81.25,32.883,18.289,297.74,22.35,11.39,75.1,184.81,26
225.25,95.14,27.299,19.127,356.8,26.49,5.23,114.6,138.23,25
212.09,84.86,40.154,9.109,319.57,19.08,2.65,41.9,129.63,32
217.01,119.93,20.555,9.15,163.34,23.65,12.94,109.9,131.4,91
182.41,132.95,31.645,13.713,240.05,25.26,12.84,14.4,63.53,37
224.73,87.74,36.667,15.057,394.09,25.5,3.45,43.7,106.11,23
185.7,138.68,42.119,13.111,266.37,23.91,1.87,59.8,125.99,33
210.45,118.89,41.518,11.917,381.47,22.48,10.97,78.7,61.14,31
200.49,128.3,30.262,15.692,344.01,20.61,11.12,36.0,159.07,34
218.18,148.0,34.295,8.025,299.81,27.09,3.48,111.0,64.35,63
189.34,85.86,26.827,19.617,204.81,21.7,10.35,108.5,14.29,26
228.42,143.09,29.045,10.785,191.3,25.99,4.9,96.1,40.29,76
235.65,88.83,42.188,19.005,293.03,18.32,4.65,14.6,81.68,18
191.43,107.51,42.921,9.308,229.77,20.32,5.54,10.3,181.61,40
187.3,139.6,41.862,10.857,339.63,21.46,8.29,60.3,83.15,33
190.19,143.44,19.151,10.818,328.14,24.72,12.26,92.1,17.96,68
241.4,115.45,40.503,19.954,193.64,21.19,7.98,15.7,39.29,32
216.97,121.59,43.451,8.055,310.82,18.41,5.17,77.3,108.89,40
212.71,129.57,25.837,15.676,248.37,19.74,13.38,63.8,35.53,46
187.47,138.29,30.559,18.436,196.99,20.59,1.77,87.4,12.79,37
225.47,88.51,38.373,16.067,223.89,19.76,12.16,52.8,142.97,28
240.76,136.7,31.862,12.353,368.61,20.04,11.98,83.5,156.87,48
237.97,113.69,44.805,19.5,207.86,25.69,4.55,20.0,170.13,22
223.82,111.54,28.671,18.722,186.22,22.12,3.78,26.5,168.79,34
185.27,109.67,36.418,13.207,205.54,22.05,13.25,108.5,75.85,32
187.87,115.64,38.778,14.88,164.39,27.67,8.82,40.2,146.89,26
183.45,146.15,29.823,19.61,263.39,22.47,1.64,118.3,116.71,24
198.02,118.37,40.71,19.791,144.23,27.28,13.47,6.5,4.67,18
189.5,146.72,31.385,13.398,345.23,20.99,5.89,60.0,80.32,38
198.2,92.62,27.35,18.168,167.67,22.01,5.79,39.7,10.58,31
206.95,130.69,18.235,11.624,279.42,21.96,10.01,119.5,16.67,70
246.01,136.86,26.802,12.462,137.51,23.46,10.26,118.8,11.2,98
222.73,127.54,37.018,9.978,393.54,23.84,5.95,29.0,192.19,36
238.45,122.48,42.639,10.51,236.37,20.48,3.01,32.8,168.84,43
229.72,119.54,22.55,15.882,346.65,25.94,8.73,90.2,87.82,47
187.88,140.27,25.657,14.129,330.59,22.97,9.75,106.9,49.6,42
231.51,137.52,19.619,10.774,314.11,18.07,13.04,80.0,14.49,85
199.26,88.56,35.722,12.835,348.21,23.91,7.78,103.9,86.24,36
224.74,139.4,43.806,12.478,130.14,25.98,10.04,8.5,120.07,42
203.87,108.98,34.229,19.848,303.55,20.5,1.76,77.2,159.42,19
249.84,97.76,33.512,18.243,179.75,18.38,13.52,84.3,10.31,40
198.45,140.88,31.605,12.656,335.76,26.07,5.58,23.6,83.57,34
199.54,110.24,17.654,18.967,387.06,27.76,9.85,93.6,195.37,40
245.15,136.59,36.885,12.112,370.45,18.77,13.82,113.4,24.14,44
181.73,98.44,33.061,16.015,134.49,27.38,12.35,107.9,80.06,37
228.77,80.28,34.844,19.6,210.87,21.59,9.93,30.2,55.01,24
230.77,114.68,41.964,12.683,209.3,27.41,10.85,39.6,26.81,40
238.55,87.02,38.519,16.159,136.69,24.49,13.89,60.5,167.79,28
248.21,132.81,38.427,11.551,129.44,26.9,12.37,19.8,139.42,64
248.29,99.33,42.816,11.196,215.47,25.86,9.54,114.5,82.31,45
184.57,111.06,44.698,14.89,397.62,18.28,10.22,20.2,73.81,17
237.53,86.09,32.438,19.751,270.68,18.65,3.06,91.6,165.55,28
225.24,100.07,18.266,13.438,286.53,23.26,7.58,41.6,18.16,64
225.31,134.7,28.774,19.252,241.31,19.3,5.21,69.3,29.37,38
188.98,90.61,38.628,18.972,298.7,22.61,7.05,6.6,181.31,16
225.51,125.3,15.832,11.045,387.0,27.55,10.27,25.4,163.44,82
248.77,144.22,16.707,12.822,276.61,20.95,3.09,53.9,154.98,125
243.83,127.59,17.015,15.72,119.51,22.89,1.24,81.6,124.8,116
210.74,136.77,36.931,14.217,247.87,21.84,6.56,93.5,58.49,38
182.8,87.63,30.035,9.152,397.83,24.3,5.51,4.6,186.96,46
205.36,97.55,26.067,19.924,216.22,19.94,6.89,19.1,98.37,27
237.85,142.62,18.169,17.032,278.16,20.6,14.04,87.8,56.12,74
229.1,130.06,36.967,13.252,131.99,26.59,10.9,97.8,73.11,50
212.15,124.77,24.631,15.418,142.35,26.11,5.58,29.2,3.37,58
183.86,126.46,22.96,9.051,362.4,25.89,3.51,28.3,51.03,57
209.88,108.99,34.57,13.944,190.1,25.71,9.66,11.5,37.59,41
212.83,83.12,31.77,19.17,191.64,22.59,10.21,18.9,27.11,24
245.0,134.91,25.872,18.759,216.16,25.29,7.77,2.0,6.43,54
224.88,127.51,34.245,12.049,389.94,21.87,3.98,71.2,45.38,50
201.82,113.1,23.137,14.376,125.32,19.01,1.4,108.6,20.7,72
216.77,142.98,38.845,16.369,345.63,21.93,4.72,18.8,9.03,30
184.62,103.53,21.88,12.08,202.47,19.59,7.4,90.4,27.46,57
248.08,100.6,19.765,8.779,354.84,21.91,12.03,69.3,40.48,91
205.2,141.1,38.473,14.065,397.53,20.97,12.95,112.9,83.19,33
213.45,135.79,36.237,15.22,204.6,23.99,6.78,96.0,116.74,46
204.87,116.05,20.479,8.07,138.81,21.62,12.15,102.5,64.45,98
227.78,89.15,18.487,9.147,143.31,25.06,14.91,77.1,28.25,98
226.36,95.06,40.152,10.487,327.62,23.12,11.03,97.5,188.06,33
230.07,125.94,38.298,12.177,143.48,27.19,11.2,42.8,102.97,53
198.77,106.95,24.818,14.493,178.13,18.91,13.73,25.9,148.38,46
202.1,138.55,34.746,11.526,161.32,24.88,5.73,109.6,138.89,44
188.77,146.5,18.725,11.314,206.7,24.72,1.16,88.4,56.98,87
225.89,136.39,30.211,18.432,122.31,27.51,14.82,11.8,111.97,39
182.79,106.43,15.562,9.741,357.02,21.72,7.87,104.2,120.43,81
221.84,135.21,26.748,13.946,358.04,21.05,12.0,42.5,70.36,45
240.88,104.6,17.245,19.434,223.88,19.72,12.37,36.5,134.15,49
242.36,91.7,29.254,15.5,283.63,20.65,6.57,75.2,158.14,38
211.43,82.34,27.65,16.606,292.59,23.02,8.58,68.7,72.84,37
212.15,107.0,28.332,13.175,324.78,26.38,8.56,65.1,2.98,36
185.39,143.25,16.36,8.239,256.21,20.84,4.08,31.3,69.87,99
226.95,96.73,25.848,15.754,253.1,19.58,2.65,115.2,23.36,57
237.49,94.46,37.695,15.583,289.39,20.72,8.61,114.1,31.12,39
197.13,147.89,26.067,9.325,310.91,19.01,2.68,1.5,73.19,58
209.49,81.75,36.455,13.546,204.01,27.27,5.85,41.2,41.52,30
238.72,135.0,26.084,18.984,199.11,26.73,3.61,6.4,186.98,52
241.4,102.5,27.697,10.461,180.92,21.08,10.9,102.2,130.56,70
197.02,82.62,31.917,13.533,264.65,20.47,13.21,106.5,103.67,36
218.54,144.25,43.52,13.533,208.05,27.05,9.09,62.7,1.94,37
193.47,89.77,18.266,17.729,262.09,18.02,6.74,100.9,20.72,50
187.13,118.62,15.987,17.895,221.8,24.01,14.95,84.7,157.7,54
243.78,99.18,33.239,17.111,351.02,27.16,1.3,60.4,77.95,31
237.44,84.56,43.473,12.385,121.94,23.09,5.26,44.3,9.1,38
233.2,83.49,44.692,8.864,271.66,18.03,4.9,32.7,165.11,37
183.41,88.09,29.525,12.194,272.69,20.19,5.99,31.9,60.53,41
239.06,85.0,29.042,16.157,215.12,27.22,4.23,67.9,77.26,44
210.66,133.24,34.349,16.433,226.31,18.17,4.7,20.9,194.87,35
203.97,113.99,31.669,19.58,340.04,21.95,4.61,21.8,3.1,19
218.25,104.0,34.023,13.444,184.2,25.9,8.08,2.2,144.26,39
186.39,109.29,41.22,15.589,361.42,26.38,6.47,74.0,189.78,18
232.97,145.03,37.389,14.47,368.9,22.78,9.95,119.3,12.77,39
220.77,143.75,29.906,9.807,295.19,20.32,8.2,106.8,173.22,70
193.06,130.1,28.856,13.534,331.86,24.0,3.57,85.0,83.25,33
193.18,141.93,34.188,14.538,283.88,20.64,12.34,94.5,175.6,32
192.9,102.38,28.671,19.409,257.58,20.55,7.61,50.6,61.65,31
183.99,106.68,28.733,12.398,390.0,26.08,3.15,36.5,196.53,41
221.15,122.96,15.489,19.761,184.8,19.54,3.34,44.9,129.41,65
238.82,123.65,20.222,14.508,146.25,18.06,12.16,10.7,125.42,76
181.22,113.72,29.655,10.91,186.25,21.37,10.84,76.4,161.18,41
183.43,108.05,39.68,10.3,284.39,22.91,8.09,21.8,87.32,39
220.09,149.03,23.362,9.7,155.56,25.05,5.29,91.8,51.73,104
237.36,137.48,30.679,13.435,372.64,25.81,7.45,23.6,52.59,41
202.87,110.45,25.349,8.263,223.31,24.64,9.91,28.1,66.12,59
204.47,130.91,18.144,13.341,354.99,24.27,13.31,114.9,123.47,57
221.74,98.87,43.749,19.861,174.77,24.66,8.78,13.5,167.68,17
199.19,87.01,40.64,16.041,193.95,20.72,4.87,60.4,99.92,32
181.86,104.67,17.355,17.117,117.77,21.82,1.6,8.5,80.69,65
231.47,108.21,36.594,9.428,177.33,24.16,3.46,11.8,158.77,54
223.8,81.16,25.427,13.677,247.09,18.66,10.1,76.4,57.93,49
220.65,137.04,44.845,11.435,383.84,20.95,3.25,76.1,137.81,35
231.92,105.14,24.072,18.729,216.67,22.06,7.74,24.0,21.16,47
227.27,120.63,22.162,10.176,291.92,23.33,10.79,104.8,22.65,76
194.41,85.18,32.037,13.505,228.31,22.86,5.32,84.6,128.81,35
204.67,92.25,40.054,15.057,114.04,25.18,10.37,36.8,16.55,25
188.83,142.28,20.776,14.168,251.06,22.73,9.14,30.6,31.01,59
189.09,122.61,36.282,17.963,119.77,27.04,7.15,90.8,124.87,31
227.33,146.52,16.842,10.777,365.11,21.8,13.56,88.3,87.64,76
240.1,149.91,42.568,12.529,325.91,23.25,10.69,18.7,112.26,48
247.39,106.03,17.432,17.505,213.6,18.03,6.05,42.6,195.39,66
223.98,100.92,42.427,14.337,292.07,21.1,12.26,26.8,126.39,28
192.89,140.08,29.724,12.825,133.61,26.67,11.33,36.0,118.17,42
187.4,149.9,28.443,8.353,310.77,21.34,12.08,35.2,76.03,54
236.9,124.07,44.199,17.041,346.82,20.53,9.97,117.1,126.18,28
220.51,135.66,44.712,19.666,346.52,23.44,6.31,90.3,2.6,23
223.28,134.72,34.505,15.443,185.28,18.79,5.88,93.8,111.46,48
234.7,104.87,18.814,18.278,179.12,23.32,10.16,34.0,13.78,59
229.23,120.2,30.185,14.203,256.42,21.04,2.83,1.1,44.03,47
238.41,138.31,30.875,10.78,390.33,21.83,12.48,7.9,112.62,46
183.93,128.17,30.433,8.173,376.16,25.91,6.18,66.8,133.59,45
232.33,81.48,32.085,15.841,207.89,24.62,9.83,35.0,76.96,40
239.56,103.57,15.562,13.917,333.95,22.46,7.99,24.0,83.8,73
200.03,90.11,36.337,17.385,376.4,23.78,8.27,6.9,99.6,22
224.83,96.31,36.372,16.336,178.28,25.67,11.33,105.2,151.81,26
201.99,143.38,18.464,19.855,349.09,25.46,9.77,72.4,3.53,41
247.06,82.58,32.107,14.124,180.37,19.85,4.5,13.8,89.41,49
182.34,95.39,32.051,13.126,202.98,21.01,2.04,92.2,2.85,37
220.59,101.67,35.474,11.441,159.65,21.48,12.76,90.9,63.83,50
191.66,123.18,17.562,13.722,252.12,19.88,13.39,35.4,103.97,64
229.86,117.39,33.795,18.474,352.99,18.12,3.3,23.4,15.98,38
192.31,95.28,23.423,8.509,258.42,19.74,5.33,97.9,97.04,66
196.48,91.5,30.21,19.735,137.03,26.08,4.95,40.2,184.91,26
214.61,96.58,38.2,19.92,175.53,23.46,14.12,101.8,137.07,19
244.04,115.18,36.169,15.174,268.86,21.42,3.87,6.2,156.45,41
194.82,98.98,18.567,11.979,274.96,24.08,3.33,60.4,116.08,68
190.1,146.33,32.736,10.677,273.07,25.4,3.55,22.4,179.27,44
233.13,112.47,44.073,11.318,123.1,21.54,11.22,81.0,29.37,46
215.04,84.12,19.703,8.601,326.11,22.66,13.43,119.7,89.96,72
243.82,131.05,40.587,13.701,372.83,18.64,6.51,50.1,119.41,36
190.26,103.02,36.076,8.688,253.16,23.97,2.91,12.9,174.7,41
225.21,125.74,38.22,16.622,315.65,21.56,9.2,38.8,61.6,31
196.3,99.57,23.459,12.463,374.2,22.34,3.94,107.1,0.23,49
190.97,119.95,23.637,10.392,292.79,22.23,1.9,92.1,194.88,63
227.84,134.05,42.181,14.538,302.3,24.32,13.41,28.6,5.2,31
221.56,144.96,25.795,19.685,316.42,23.72,13.19,114.5,30.47,39
232.84,98.28,16.89,16.342,178.15,22.22,14.66,75.0,84.41,72
201.66,103.44,33.018,13.901,274.8,18.17,7.64,21.0,99.27,33
211.36,112.5,18.745,17.323,352.65,24.21,5.12,69.1,166.89,42
208.38,144.9,38.898,16.85,188.85,26.8,11.78,54.7,89.56,21
248.89,143.1,34.252,18.701,369.15,25.7,3.53,98.5,109.49,29
200.46,86.29,41.242,10.456,286.11,27.82,4.41,42.0,40.0,35
200.64,89.24,38.545,18.307,226.95,19.39,4.58,105.1,113.83,23
204.82,114.69,18.363,11.612,286.95,20.23,14.32,97.6,69.68,68
219.52,87.46,26.432,19.292,220.56,23.39,11.22,81.3,19.75,41
197.66,104.19,38.237,11.373,351.41,20.36,2.87,31.8,189.29,32
244.07,90.39,27.52,19.122,244.7,18.35,2.3,116.5,16.34,28
198.6,124.52,44.171,19.565,370.36,22.02,12.8,66.3,135.58,18
242.71,146.46,37.072,9.746,252.94,20.88,12.23,109.0,181.64,64
187.24,149.77,15.465,19.694,298.11,20.64,10.39,26.7,35.84,48
225.96,106.27,41.4,9.029,399.32,27.53,3.75,118.0,47.42,38
243.49,121.93,18.024,10.623,144.09,20.38,7.72,98.1,85.34,126
191.81,139.94,19.216,13.33,321.02,19.29,9.44,114.0,58.9,67
247.78,88.22,37.035,19.923,141.66,19.25,14.05,26.3,151.81,24
211.7,128.27,40.949,13.863,351.66,26.06,3.37,52.2,67.63,31
246.2,108.62,31.09,14.605,278.94,25.15,8.22,12.6,197.17,47
227.38,94.43,23.671,16.333,381.45,19.29,3.21,17.3,171.76,38
201.11,108.19,25.539,19.62,359.79,20.2,7.21,34.8,179.07,29
193.18,85.32,25.287,17.4,122.46,25.47,3.8,114.2,12.73,37
201.26,128.68,24.8,10.69,141.19,20.75,12.71,80.4,35.26,70
186.51,97.69,22.287,11.636,280.35,27.82,4.57,38.4,33.87,55
190.07,101.8,33.266,9.172,255.49,23.41,6.84,114.6,134.39,49
187.33,88.48,42.012,15.733,150.57,19.92,6.71,89.0,2.38,22
209.61,140.53,24.212,10.169,138.81,26.59,13.13,108.9,161.29,83
235.69,114.54,20.601,11.089,269.2,21.19,11.61,111.3,109.41,98
189.9,120.05,40.157,18.657,114.68,20.89,1.81,90.3,113.26,20
189.12,119.86,37.253,11.921,362.12,21.27,1.94,29.9,107.47,33
225.04,108.73,42.925,14.8,342.12,25.68,8.72,119.6,107.07,28
193.8,93.48,19.966,12.771,335.61,19.73,6.99,39.7,39.58,55
186.83,132.16,19.328,8.888,104.8,21.82,4.86,80.9,56.64,116
191.68,88.89,31.243,12.354,114.29,18.31,12.1,101.5,97.52,47
244.66,87.27,33.433,12.897,264.95,26.27,2.8,21.8,135.57,40
237.5,129.71,29.405,18.748,398.33,21.41,14.64,73.5,54.39,32
204.78,94.62,32.969,11.893,202.69,20.48,1.34,45.6,161.23,35
225.91,101.47,20.411,12.551,203.31,23.8,2.66,30.1,162.12,76
217.61,113.27,29.388,17.395,140.28,25.05,5.36,2.4,54.78,46
227.4,111.45,34.743,17.107,302.3,26.13,8.13,104.8,112.01,30
227.79,129.6,27.981,17.579,294.0,21.48,4.03,17.2,69.78,44
224.01,123.64,35.383,19.445,130.4,26.12,11.31,105.5,38.14,31
198.63,125.11,28.536,17.547,240.22,22.65,6.01,72.5,161.2,34
182.73,129.98,25.008,12.891,300.12,19.01,1.54,74.9,198.3,43
211.89,100.48,24.108,17.858,248.05,26.46,13.29,99.6,113.14,40
242.37,102.56,27.327,14.104,302.31,23.48,14.21,61.6,182.79,40
219.86,110.66,15.693,11.333,344.88,24.02,9.66,43.5,128.43,79
238.27,101.52,35.056,11.635,305.74,27.37,12.29,17.5,113.14,35
249.41,148.95,40.353,10.686,284.83,23.59,2.7,68.9,96.03,60
191.45,136.98,25.639,9.74,356.08,18.06,4.76,66.8,47.14,53
228.42,91.53,16.381,10.214,370.18,26.71,5.55,36.0,16.85,79
227.2,80.39,44.603,8.758,216.67,20.85,14.45,72.4,88.47,32
248.6,82.99,22.911,18.661,151.97,23.02,8.17,53.3,112.26,54
248.99,97.08,18.799,19.172,345.36,20.05,1.1,96.9,101.89,58
228.07,88.0,26.093,15.041,164.13,20.97,6.32,67.6,139.11,46
197.05,117.33,37.157,18.086,378.69,24.87,1.11,112.1,38.42,24
235.9,140.06,23.817,10.203,106.86,22.3,4.33,62.6,70.84,101
187.49,131.57,32.241,18.82,376.38,24.27,7.37,106.6,83.11,22
234.65,95.09,27.467,14.076,276.75,26.24,5.53,62.9,37.3,47
243.71,107.95,18.533,8.806,332.42,21.41,1.46,67.4,181.29,107
206.8,115.55,24.909,9.696,219.55,23.68,2.63,44.7,136.3,61
224.14,136.71,36.746,11.708,397.51,25.78,8.71,48.6,18.37,33
210.11,138.74,33.36,8.523,168.27,25.15,10.74,112.0,142.56,64
210.64,143.68,18.593,11.712,179.3,23.4,6.66,27.6,109.56,105
201.73,115.65,19.9,8.719,115.43,21.83,11.24,15.5,104.79,98
233.35,128.6,34.222,10.832,382.14,22.08,3.29,99.8,197.96,40
245.53,87.83,39.402,11.188,236.81,22.33,2.71,69.7,123.64,45
245.85,119.57,25.484,19.932,302.46,21.49,12.75,34.9,179.35,29
192.23,97.41,32.859,10.827,306.23,24.99,5.75,52.5,182.71,39
241.23,110.22,20.119,10.87,362.35,19.25,7.05,63.5,20.28,73
231.62,124.38,24.341,16.241,299.48,27.67,14.27,71.5,1.67,46
197.7,97.99,15.608,18.312,268.61,25.79,6.94,98.7,87.05,55
184.71,83.65,38.048,12.645,313.1,20.98,1.05,47.9,153.86,34
198.76,80.72,27.03,18.507,325.29,18.43,14.13,81.5,164.84,32
243.85,81.55,39.484,12.082,155.78,25.11,1.2,100.3,157.5,45
224.32,80.58,36.251,10.364,132.9,25.34,10.27,101.4,89.46,49
230.47,87.72,39.862,11.956,122.45,27.64,5.52,31.3,149.99,37
198.0,96.76,23.57,15.312,212.22,20.54,7.59,42.7,143.76,49
230.36,95.49,20.553,12.406,249.4,18.83,8.66,71.8,62.76,72
181.97,149.08,44.157,16.075,284.69,27.15,6.72,106.4,33.74,22
206.27,101.42,36.52,10.843,387.41,20.59,11.84,95.1,124.28,34
223.87,88.92,40.021,16.412,199.24,25.22,14.03,70.5,135.42,31
190.23,118.19,15.394,12.169,328.26,18.61,2.21,118.1,113.59,87
237.61,140.06,25.634,13.47,259.41,25.61,12.2,53.2,42.64,67
196.45,127.46,37.285,14.693,166.03,19.27,2.8,101.3,55.33,35
225.66,100.73,17.339,16.235,284.59,24.96,2.12,98.4,141.7,65
208.36,119.31,32.02,10.865,390.15,23.32,14.38,109.1,192.52,38
221.72,130.04,27.872,18.031,137.29,27.55,7.85,118.5,188.97,44
187.52,130.97,15.528,16.662,252.18,18.37,3.14,60.0,103.93,63
181.18,126.66,22.079,10.809,115.48,20.92,8.98,24.3,177.31,59
243.67,140.96,23.544,19.7,196.36,18.7,4.69,55.8,5.89,60
198.87,140.91,18.356,15.978,286.18,26.79,7.5,102.6,172.23,54
237.38,120.53,33.946,13.429,352.32,23.94,9.75,100.5,95.23,35
249.95,110.09,22.272,9.89,319.1,23.35,13.17,41.0,156.31,72
194.8,124.91,23.329,14.399,238.86,19.31,1.04,6.6,1.12,39
198.56,137.27,41.947,9.977,372.77,22.89,4.0,61.7,173.71,29
226.4,80.4,29.014,13.154,190.81,21.99,2.35,57.4,119.0,43
247.58,149.44,26.764,12.905,326.2,21.16,2.36,11.2,48.05,71
244.11,92.8,36.716,16.639,242.2,25.72,14.24,95.6,69.5,42
215.2,112.92,42.288,10.309,369.59,18.61,14.11,34.7,40.13,26
235.66,141.04,15.751,17.862,339.23,24.47,11.49,77.8,84.88,77
189.5,95.75,28.447,11.914,370.44,26.23,10.0,13.1,66.0,39
248.42,113.38,33.323,13.328,164.27,27.07,12.87,103.4,106.9,49
247.5,89.28,24.557,17.268,300.45,25.46,1.82,89.0,162.96,42
191.46,107.66,38.172,15.505,321.54,20.82,2.67,47.2,196.46,29
200.96,92.4,44.144,11.696,322.72,24.01,5.44,75.9,50.29,31
187.01,105.45,43.303,12.634,251.2,19.41,12.65,23.3,21.3,26
199.02,106.14,22.979,11.669,103.38,19.17,7.61,118.3,79.13,63
237.12,149.52,21.79,15.137,178.43,24.39,8.05,95.7,28.71,90
206.48,149.64,43.725,11.991,196.99,26.51,4.21,94.9,166.85,38
186.19,88.04,28.759,16.708,355.61,18.67,10.08,19.3,100.22,32
203.96,130.82,21.249,14.957,352.27,19.06,13.43,3.1,123.99,44
248.7,83.62,36.21,9.748,131.4,23.66,5.61,70.7,30.12,63
224.08,82.11,23.533,11.723,384.95,20.18,9.67,18.2,149.92,50
209.13,87.37,23.017,10.657,154.74,24.12,5.65,93.9,194.72,61
191.66,147.58,41.377,12.684,224.31,20.15,12.1,50.5,96.48,28
249.03,145.86,19.874,14.192,164.55,19.16,7.65,41.3,192.49,118
237.46,93.57,16.932,14.081,358.1,23.46,5.75,9.8,6.94,71
199.7,91.32,23.076,17.054,324.82,26.62,6.88,119.5,7.14,41
184.9,96.84,33.208,10.27,206.06,24.85,2.28,114.8,192.0,44
183.96,116.09,18.693,19.358,304.56,26.19,13.13,16.7,140.05,37
188.43,119.88,29.148,12.114,155.31,20.66,14.41,40.6,37.74,46
220.65,95.51,33.82,11.603,214.69,26.86,7.68,47.5,72.77,39
245.01,132.96,40.462,16.222,213.13,21.77,4.1,36.3,101.55,40
214.77,101.67,21.896,17.666,171.38,26.52,10.31,112.2,140.53,44
239.01,144.55,39.52,12.542,362.89,22.71,7.33,86.8,168.41,41
211.21,125.97,22.047,16.962,303.65,20.68,4.53,114.8,16.53,50
229.6,110.54,35.303,18.605,183.98,20.6,1.54,105.1,131.31,34
231.23,135.29,27.92,17.202,172.64,23.68,13.46,90.8,95.34,53
192.18,137.25,18.44,8.41,105.39,18.79,12.15,83.9,119.52,123
205.29,100.33,36.428,17.928,203.97,27.3,12.61,104.1,101.71,24
224.61,103.78,21.533,17.294,258.03,20.71,7.16,82.4,90.14,45
184.95,145.52,20.299,16.031,183.31,21.36,11.55,23.5,41.1,53
205.31,91.53,25.75,17.12,310.14,20.33,9.14,78.1,94.47,40
217.44,82.95,34.599,19.753,223.52,18.03,6.25,62.3,37.93,25
249.74,111.78,22.02,13.173,194.9,24.93,12.8,117.8,8.92,83
213.22,136.08,20.51,8.807,381.72,23.91,14.98,61.7,74.76,77
237.12,134.02,15.299,13.531,178.84,26.1,13.59,5.6,4.99,127
210.24,144.37,29.149,8.557,219.48,18.41,11.87,32.4,112.51,70
235.75,117.32,27.859,11.531,214.69,27.29,11.47,110.2,14.48,67
221.68,87.0,22.016,15.043,172.36,21.31,10.1,115.5,87.51,63
242.06,121.21,16.61,11.715,165.24,27.13,12.95,87.7,196.03,115
208.77,134.49,27.878,16.225,190.71,19.07,7.9,7.8,1.98,45
222.3,86.53,38.646,17.864,359.27,25.44,3.54,3.8,73.37,18
224.1,92.09,36.458,13.045,330.12,23.79,11.75,58.1,134.65,30
209.22,80.86,40.824,18.802,304.3,21.58,13.87,120.0,31.78,18
190.1,121.56,15.287,8.958,237.13,18.79,5.78,104.4,112.15,98
186.55,142.07,43.993,18.081,252.33,24.05,11.96,112.0,51.64,16
181.17,126.95,25.242,17.943,180.14,18.26,4.83,75.2,44.55,40
241.15,148.74,44.712,11.864,122.29,23.01,14.2,103.2,179.0,46
196.55,84.41,22.579,11.585,199.31,24.04,10.57,39.0,40.66,60
194.81,143.21,29.146,11.661,248.68,25.33,8.97,4.3,75.31,48
231.52,136.98,25.618,17.737,117.19,27.91,11.92,110.3,33.92,63
202.4,102.0,25.673,17.98,126.47,20.6,12.39,27.0,56.78,32
215.42,148.15,40.268,11.957,178.91,21.22,13.49,87.7,58.62,49
191.38,100.16,37.393,15.111,210.12,21.41,13.62,79.4,65.35,31
247.18,142.25,44.765,9.667,218.0,25.32,1.74,19.8,128.21,61
239.61,141.65,33.405,13.625,135.37,27.32,2.72,24.3,148.52,69
240.47,133.04,28.898,19.986,167.75,27.74,12.56,40.2,102.13,41
208.47,119.44,17.702,9.906,178.49,27.46,14.24,91.1,122.1,81
233.37,88.4,44.897,19.371,120.29,26.79,5.31,5.7,162.65,19
190.07,117.24,31.546,17.891,197.83,27.91,1.12,49.4,199.91,31
180.6,104.98,36.014,19.667,121.67,21.76,5.52,80.1,91.3,24
181.4,135.46,27.202,10.155,311.04,27.48,6.36,21.4,187.29,47
221.06,133.07,31.431,10.562,215.81,25.61,11.65,15.2,98.07,54
211.88,143.74,43.277,8.202,198.03,19.68,1.67,47.4,156.4,49
216.26,81.04,19.993,16.696,137.96,18.45,3.98,35.1,114.64,50
180.52,136.64,23.771,15.729,167.95,20.14,13.52,78.2,176.81,45
209.59,145.69,19.562,10.137,169.81,25.79,3.17,116.4,89.74,116
230.26,135.25,38.766,17.494,395.56,24.32,11.63,1.5,139.16,24
210.99,89.11,16.861,11.59,350.6,20.24,6.06,108.4,93.26,72
231.26,85.69,17.449,9.62,104.58,25.42,10.28,52.6,171.41,97
196.31,81.46,23.955,13.071,285.05,19.41,2.03,80.0,198.87,46
236.92,124.01,30.426,9.092,176.77,26.22,5.01,102.3,48.66,79
221.19,124.08,27.188,11.159,131.31,25.94,6.95,69.2,94.87,73
194.75,149.08,16.344,12.456,311.68,27.73,13.0,12.6,16.25,71
196.57,107.86,43.725,18.222,139.48,19.5,8.89,17.7,28.2,20
